|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
992280.520661157,1.1016272553719008e+7,278.8347107438017,851.4297520661157,823538.8758031514,9005280.786799353,4329.433150631285,3070.375831572975,84327.0,868973.0,-9773.0,-5377.0,2775411.0,2.8637419e+7,8429.0,9708.0,1
905456.0775193798,3523074.465116279,-2161.720930232558,-1646.5271317829458,396192.1755169101,1469870.3091010277,4073.19476113488,2745.662004865355,170858.0,503242.0,-9885.0,-9957.0,1453967.0,7528570.0,2542.0,3395.0,0
395893.088,2229759.536,-1157.304,-1571.92,85734.47957690556,872802.0778864449,3643.982313402069,4266.424087400172,167293.0,315256.0,-7398.0,-9593.0,692262.0,4415948.0,5383.0,9931.0,0
2016034.8515625,8509787.5859375,155.9765625,-420.515625,1403038.4052978528,5567245.425382716,2149.505302782585,1940.9799780895444,161495.0,1371336.0,-2800.0,-6808.0,4288631.0,2.2585105e+7,8937.0,5247.0,0
2942992.717557252,1.584314045038168e+7,-1718.2213740458014,-896.8473282442748,1210214.1980235137,4318209.802879468,3468.084009474166,1979.0732192825176,661997.0,6676638.0,-9425.0,-4380.0,4717399.0,2.395351e+7,1973.0,2155.0,0
704962.1085271317,5463920.80620155,699.4573643410853,847.5116279069767,830598.3427138369,6618752.742460324,3354.593334164534,1936.6365258010755,24372.0,203872.0,-9971.0,-5971.0,2575614.0,2.0476143e+7,9726.0,4959.0,0
396340.4516129032,3479569.733870968,-3233.6693548387098,18.467741935483872,315543.9375962492,2271140.057456206,4898.000354752008,3307.759152161332,118353.0,906207.0,-9925.0,-8044.0,1541474.0,1.0948437e+7,8562.0,9832.0,0
1286491.768,6539516.024,444.504,-1620.688,398540.6414771096,2476474.014275813,4372.749567978718,4759.400384800453,378240.0,1686473.0,-6179.0,-9982.0,1836369.0,1.3748685e+7,8660.0,6891.0,0
941033.0806451612,5578833.717741936,-4252.177419354839,-159.2983870967742,529251.7262113105,3783795.4044429474,3838.976703611013,3948.167309697403,235838.0,704617.0,-9473.0,-9471.0,3259478.0,2.1710627e+7,3132.0,7191.0,0
1870373.167938932,9978392.748091605,-683.5801526717557,956.7938931297708,1300928.7588973453,6586087.645254518,5471.780118099942,3394.168446292637,52749.0,2080801.0,-9528.0,-4310.0,3464738.0,2.9506133e+7,9592.0,9939.0,0
1938906.6693548388,1.2376774596774194e+7,13.491935483870968,693.6048387096774,1929462.1698047367,8619520.416490745,5585.723387723569,3229.284465582305,149724.0,2185786.0,-9999.0,-6098.0,6354590.0,3.128556e+7,9108.0,8144.0,0
205751.4351145038,2009781.0534351144,4881.801526717557,1180.496183206107,104522.29820032876,1148379.034541466,4623.9338936248905,3259.427897827956,24802.0,289841.0,-9197.0,-5542.0,489114.0,5216853.0,9896.0,9609.0,0
396299.5161290322,2588531.491935484,3408.532258064516,594.5725806451613,300096.00193080446,1930893.542135167,4027.4550971955687,3174.2896988539337,36941.0,416475.0,-8817.0,-5620.0,1514531.0,1.135369e+7,9870.0,9355.0,0
1961988.848,8453480.008,951.8,705.648,1322428.2028830105,4640628.32668922,3720.248695294268,2713.2239104062164,64236.0,809501.0,-9428.0,-8692.0,3674253.0,1.6697054e+7,6752.0,7457.0,0
765813.4809160306,4031984.320610687,-2697.7709923664124,-255.6564885496184,509400.0518830476,2849351.2161121904,4633.756410325106,4844.530528609625,75416.0,644063.0,-9252.0,-9949.0,1554127.0,1.2389809e+7,3818.0,8221.0,0
2540719.6587301586,2.43119755e+7,-703.2380952380952,-121.04761904761904,1360694.7056531154,9906766.224144973,2913.10911962754,1744.3902355018747,78345.0,1.0018102e+7,-9951.0,-2977.0,5064301.0,4.7606962e+7,4744.0,5661.0,1
1876328.6458333333,8643962.416666666,-264.6875,-787.2708333333334,807206.6806567134,5135255.728247181,1332.9129699167686,1389.9228930026686,143155.0,920760.0,-1634.0,-5300.0,2889620.0,1.7399103e+7,4517.0,930.0,0
499555.875,7434046.9375,-5167.75,-148.1875,251258.7311011589,5094584.822523243,3108.442582761113,636.4557323125846,206420.0,1326148.0,-9657.0,-1672.0,855933.0,1.428643e+7,-1196.0,555.0,0
1999130.3548387096,1.0041333427419355e+7,-3084.0080645161293,895.1451612903226,1938563.89142822,8357932.643635469,3490.226927875108,2299.527072953195,103113.0,1536869.0,-9970.0,-4837.0,5319940.0,2.7493835e+7,1318.0,8164.0,0
1790471.632,7764115.664,-2380.176,446.056,1114030.661347782,4363356.333310119,3592.089319386645,2919.872051173785,138579.0,322779.0,-9584.0,-6485.0,3338682.0,1.6987883e+7,1583.0,8336.0,0
3246620.7398373983,1.457861793495935e+7,617.2520325203252,-37.21951219512195,1299966.0173111074,3706496.048108821,1658.4135446683008,1223.775189205319,1211845.0,7666132.0,-6234.0,-3120.0,6059384.0,2.2115965e+7,3985.0,3961.0,0
2266300.62601626,9530892.829268292,-1630.1626016260163,-1552.1463414634147,1536985.395050086,5975521.159656696,2564.5319049247137,4460.83847827158,174830.0,1865206.0,-7945.0,-9734.0,4116641.0,2.3166049e+7,2537.0,9355.0,0
2212756.266129032,1.0057091741935484e+7,1598.0,1482.395161290323,1776696.783338389,6038355.68042828,2276.393653356258,2712.6591634200868,119251.0,909720.0,-3107.0,-2795.0,4870447.0,2.1052712e+7,8639.0,9986.0,0
1344856.5476190476,1.0288102746031746e+7,-832.7380952380952,-1188.928571428571,726464.2740712372,4009148.013455141,5566.402910574939,3627.734180291762,134708.0,2810075.0,-9871.0,-8487.0,2343428.0,1.7669146e+7,9636.0,9242.0,1
2164076.449612404,7076714.945736434,-984.7054263565892,1476.077519379845,1166767.4249746266,4952624.5337030105,1443.1564115415383,2924.815903961957,289086.0,379892.0,-5324.0,-8475.0,3488541.0,1.7119218e+7,1379.0,9722.0,0
