ts,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.0752646669471032e+16,992280.520661157,11016272.553719008,278.8347107438017,851.4297520661157,823538.8758031514,9005280.786799353,4329.433150631285,3070.375831572975,84327,868973,-9773,-5377,2775411,28637419,8429,9708,yes
1.0753291205502594e+16,905456.0775193798,3523074.465116279,-2161.720930232558,-1646.5271317829458,396192.1755169101,1469870.3091010277,4073.19476113488,2745.662004865355,170858,503242,-9885,-9957,1453967,7528570,2542,3395,no
1.0753291452210496e+16,395893.088,2229759.536,-1157.304,-1571.92,85734.47957690556,872802.0778864449,3643.982313402069,4266.424087400172,167293,315256,-7398,-9593,692262,4415948,5383,9931,no
1.0753291793014754e+16,2016034.8515625,8509787.5859375,155.9765625,-420.515625,1403038.4052978528,5567245.425382716,2149.505302782585,1940.9799780895444,161495,1371336,-2800,-6808,4288631,22585105,8937,5247,no
1.0753292120509002e+16,2942992.717557252,15843140.45038168,-1718.2213740458014,-896.8473282442748,1210214.1980235137,4318209.802879468,3468.084009474166,1979.0732192825176,661997,6676638,-9425,-4380,4717399,23953510,1973,2155,no
1.0753292362940642e+16,704962.1085271317,5463920.80620155,699.4573643410853,847.5116279069767,830598.3427138369,6618752.742460324,3354.593334164534,1936.6365258010755,24372,203872,-9971,-5971,2575614,20476143,9726,4959,no
1.0753292478983366e+16,396340.4516129032,3479569.733870968,-3233.6693548387098,18.467741935483872,315543.9375962492,2271140.057456206,4898.000354752008,3307.759152161332,118353,906207,-9925,-8044,1541474,10948437,8562,9832,no
1.0753292721117022e+16,1286491.768,6539516.024,444.504,-1620.688,398540.6414771096,2476474.014275813,4372.749567978718,4759.400384800453,378240,1686473,-6179,-9982,1836369,13748685,8660,6891,no
1.075329299066913e+16,941033.0806451612,5578833.717741936,-4252.177419354839,-159.2983870967742,529251.7262113105,3783795.4044429474,3838.976703611013,3948.167309697403,235838,704617,-9473,-9471,3259478,21710627,3132,7191,no
1.0753293011609076e+16,1870373.167938932,9978392.748091605,-683.5801526717557,956.7938931297708,1300928.7588973453,6586087.645254518,5471.780118099942,3394.168446292637,52749,2080801,-9528,-4310,3464738,29506133,9592,9939,no
1.0753293216755062e+16,1938906.6693548388,12376774.596774194,13.491935483870968,693.6048387096774,1929462.1698047367,8619520.416490745,5585.723387723569,3229.284465582305,149724,2185786,-9999,-6098,6354590,31285560,9108,8144,no
1.0753293461614354e+16,205751.4351145038,2009781.0534351144,4881.801526717557,1180.496183206107,104522.29820032876,1148379.034541466,4623.9338936248905,3259.427897827956,24802,289841,-9197,-5542,489114,5216853,9896,9609,no
1.075329381095754e+16,396299.5161290322,2588531.491935484,3408.532258064516,594.5725806451613,300096.00193080446,1930893.542135167,4027.4550971955687,3174.2896988539337,36941,416475,-8817,-5620,1514531,11353690,9870,9355,no
1.0753293817300198e+16,1961988.848,8453480.008,951.8,705.648,1322428.2028830105,4640628.32668922,3720.248695294268,2713.2239104062164,64236,809501,-9428,-8692,3674253,16697054,6752,7457,no
1.075329411081601e+16,765813.4809160306,4031984.320610687,-2697.7709923664124,-255.6564885496184,509400.0518830476,2849351.2161121904,4633.756410325106,4844.530528609625,75416,644063,-9252,-9949,1554127,12389809,3818,8221,no
1.0753294384194902e+16,2540719.6587301586,24311975.5,-703.2380952380952,-121.04761904761904,1360694.7056531154,9906766.224144973,2913.10911962754,1744.3902355018747,78345,10018102,-9951,-2977,5064301,47606962,4744,5661,yes
1.075338013257551e+16,2902621.858396488,16247375.2812533,-265.81529601651846,-49.1066342077574,1799630.8555434744,7036032.664726364,2669.9690924059887,1568.9218574774625,215218,2642911,-8660,-5432,5843084,28196741,4578,2562,yes
1.075345147469563e+16,1876328.6458333333,8643962.416666666,-264.6875,-787.2708333333334,807206.6806567134,5135255.728247181,1332.9129699167686,1389.9228930026686,143155,920760,-1634,-5300,2889620,17399103,4517,930,no
1.075347554039686e+16,1444341.8473928347,13181611.603778731,-2220.936465456792,-33.2062593879873,744984.5828873424,5541676.872830452,2513.5319100509096,2350.057391538473,647176,1478304,-8043,-9368,3031824,27702967,941,3951,yes
1.075351252971471e+16,499555.875,7434046.9375,-5167.75,-148.1875,251258.7311011589,5094584.822523243,3108.442582761113,636.4557323125846,206420,1326148,-9657,-1672,855933,14286430,-1196,555,no
1.0753903873111914e+16,2184284.119085695,11719979.88762072,-1584.4930368586656,-989.336503345394,848007.8964272887,8095147.340574797,2940.06333705416,2441.687588292739,729256,1524362,-8330,-6716,4082348,32427267,3129,6486,yes
1.0753954845815752e+16,4255567.294972621,29284256.16743966,-376.39375099892,-17.789095672496032,2706838.449226141,14281637.27654271,1688.911922499863,1815.5940711157527,449928,3754045,-4803,-3406,8941690,64371975,3027,6203,yes
1.075424350017793e+16,3658081.714892429,25753893.90470318,1291.6084439586762,459.753300440341,2156701.6652980805,9634633.310172006,3528.234773323248,2022.7002516971809,599288,3812239,-6392,-2842,7655690,40402363,6970,5274,yes
1.0754462044403102e+16,1999130.3548387096,10041333.427419355,-3084.0080645161293,895.1451612903226,1938563.89142822,8357932.643635469,3490.226927875108,2299.527072953195,103113,1536869,-9970,-4837,5319940,27493835,1318,8164,no
1.0754462331618682e+16,1790471.632,7764115.664,-2380.176,446.056,1114030.661347782,4363356.333310119,3592.089319386645,2919.872051173785,138579,322779,-9584,-6485,3338682,16987883,1583,8336,no
1.0754462776220514e+16,3246620.7398373983,14578617.93495935,617.2520325203252,-37.21951219512195,1299966.0173111074,3706496.048108821,1658.4135446683008,1223.775189205319,1211845,7666132,-6234,-3120,6059384,22115965,3985,3961,no
1.0754463048589258e+16,2266300.62601626,9530892.829268292,-1630.1626016260163,-1552.1463414634147,1536985.395050086,5975521.159656696,2564.5319049247137,4460.83847827158,174830,1865206,-7945,-9734,4116641,23166049,2537,9355,no
1.0754463148423348e+16,2212756.266129032,10057091.741935484,1598.0,1482.395161290323,1776696.783338389,6038355.68042828,2276.393653356258,2712.6591634200868,119251,909720,-3107,-2795,4870447,21052712,8639,9986,no
1.0754463354682398e+16,1344856.5476190476,10288102.746031746,-832.7380952380952,-1188.928571428571,726464.2740712372,4009148.013455141,5566.402910574939,3627.734180291762,134708,2810075,-9871,-8487,2343428,17669146,9636,9242,yes
1.075446385158913e+16,2164076.449612404,7076714.945736434,-984.7054263565892,1476.077519379845,1166767.4249746266,4952624.5337030105,1443.1564115415383,2924.815903961957,289086,379892,-5324,-8475,3488541,17119218,1379,9722,no
1.0754463913747604e+16,2317965.472,12295208.608,-36.464,490.464,1375841.1414098216,4511728.817776133,2169.7457876368244,1946.3460660360977,171692,1572793,-5701,-3131,4967884,21310291,3068,8583,no
