ts,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.0752646669471032e+16,992280.520661157,11016272.553719008,278.8347107438017,851.4297520661157,823538.8758031514,9005280.786799353,4329.433150631285,3070.375831572975,84327,868973,-9773,-5377,2775411,28637419,8429,9708,yes
1.0753294384194902e+16,2540719.6587301586,24311975.5,-703.2380952380952,-121.04761904761904,1360694.7056531154,9906766.224144973,2913.10911962754,1744.3902355018747,78345,10018102,-9951,-2977,5064301,47606962,4744,5661,yes
1.0754462044403102e+16,1999130.3548387096,10041333.427419355,-3084.0080645161293,895.1451612903226,1938563.89142822,8357932.643635469,3490.226927875108,2299.527072953195,103113,1536869,-9970,-4837,5319940,27493835,1318,8164,no
1.0754462331618682e+16,1790471.632,7764115.664,-2380.176,446.056,1114030.661347782,4363356.333310119,3592.089319386645,2919.872051173785,138579,322779,-9584,-6485,3338682,16987883,1583,8336,no
1.0754462776220514e+16,3246620.7398373983,14578617.93495935,617.2520325203252,-37.21951219512195,1299966.0173111074,3706496.048108821,1658.4135446683008,1223.775189205319,1211845,7666132,-6234,-3120,6059384,22115965,3985,3961,no
1.0754463048589258e+16,2266300.62601626,9530892.829268292,-1630.1626016260163,-1552.1463414634147,1536985.395050086,5975521.159656696,2564.5319049247137,4460.83847827158,174830,1865206,-7945,-9734,4116641,23166049,2537,9355,no
1.0754463148423348e+16,2212756.266129032,10057091.741935484,1598.0,1482.395161290323,1776696.783338389,6038355.68042828,2276.393653356258,2712.6591634200868,119251,909720,-3107,-2795,4870447,21052712,8639,9986,no
1.0754463354682398e+16,1344856.5476190476,10288102.746031746,-832.7380952380952,-1188.928571428571,726464.2740712372,4009148.013455141,5566.402910574939,3627.734180291762,134708,2810075,-9871,-8487,2343428,17669146,9636,9242,yes
1.075446385158913e+16,2164076.449612404,7076714.945736434,-984.7054263565892,1476.077519379845,1166767.4249746266,4952624.5337030105,1443.1564115415383,2924.815903961957,289086,379892,-5324,-8475,3488541,17119218,1379,9722,no
1.0754463913747604e+16,2317965.472,12295208.608,-36.464,490.464,1375841.1414098216,4511728.817776133,2169.7457876368244,1946.3460660360977,171692,1572793,-5701,-3131,4967884,21310291,3068,8583,no
1.0754463957812108e+16,2190780.423076923,11095760.138461538,-576.9153846153846,159.3,1326199.0818535765,6724194.078163547,4628.775455516387,3600.494622889661,538854,2028631,-9942,-5873,4389762,27073051,8543,8536,no
1.075446396480039e+16,1506832.5877862596,9337859.0,1607.3893129770993,1541.5648854961833,981325.33924458,3637650.393983804,4171.140522082879,3416.823272932007,52281,2535365,-6247,-3775,2998318,16191851,9974,9301,no
1.0754464850495086e+16,3267992.1,15898766.76153846,-188.8,-314.0230769230769,1733921.7747256998,7010934.310625767,2490.8935086265387,2246.5916871487025,152198,2986595,-8096,-7279,5315603,31639235,6641,5104,no
1.0754475516306454e+16,3263073.804123712,11489266.536082476,-52.824742268041234,286.8659793814433,1892348.671512444,5337439.731609178,3358.018699106381,3988.405732110853,624621,1926598,-6973,-8757,5671440,23322338,5162,6504,no
1.075448629593042e+16,6249778.535357324,53717916.03739683,-489.20492883486656,-304.7606699983773,2260217.5319267195,27426522.1236619,2205.3251776416982,1269.037665699008,2066604,10371181,-5235,-3064,10595700,98333641,2521,1909,yes
1.0754605546925588e+16,2853582.194029851,13659992.940298509,1358.5373134328358,953.4776119402984,1281621.647938979,3840572.4465323226,679.9935233282965,632.3280065160121,569193,3490036,365,-379,4586848,17564586,3385,2918,no
1.0754943903921694e+16,3746304.0640943553,20683798.013350178,-674.1100814364512,361.9781038328231,1497279.124180142,8667816.171126757,3583.6742695540515,3007.629432837122,946023,5226111,-9269,-5406,5890333,39548696,3541,6167,yes
1.0755873331185386e+16,1083679.1103120104,11268624.0677942,212.4559713962548,797.9476620941825,774541.9175458353,8622011.649643485,4085.185532572148,3078.40636116548,187256,993983,-9007,-5906,2754700,28477004,7943,9706,yes
1.0757926355495616e+16,3618212.874015748,25774451.354330707,1488.0944881889764,535.7716535433071,2138398.4958968787,9534212.50946947,3658.754251591764,2067.2807389886057,636130,4110763,-6451,-2748,7518648,40395354,7429,5170,yes
1.0758798030072316e+16,4475286.708492347,27077736.71913973,-638.4068976374186,246.12621373059483,2483279.7833549343,9514596.891542122,1988.0516195466173,1433.916658006094,624829,7273095,-4845,-3341,8387851,42813098,2144,4150,yes
1.0758970132771392e+16,6035831.933041438,46165100.31101309,-1213.8765728682197,-259.28990212932143,2705549.0927457795,21629247.954745784,2558.881678050904,1884.733493603814,1724308,10745909,-7577,-4481,10297242,91814135,2242,3783,yes
1.0759873948341942e+16,3651119.054498137,28740779.910313223,-378.4944294363297,-731.9753587174753,2112618.2454281054,13447194.430803724,2890.909354682324,2310.883711542342,812704,8843479,-6042,-6501,6822835,48357488,5598,1691,yes
1.0759988482561446e+16,3510246.6516757,26647469.01672314,-439.0595640728477,970.797914620442,1870549.118152896,11899308.698207809,3135.726409192146,2876.6348749890485,748959,6924754,-7585,-2944,6761098,46306865,5405,8120,yes
1.0762889468139334e+16,3560739.609242511,37555378.68662252,-765.8336302335694,1174.7309417049778,2255659.328063982,22463331.76768026,3157.9244090590623,2324.69147182343,633918,5556810,-9470,-2427,8050663,90177175,3737,6670,yes
1.0763033298919312e+16,4064422.75,12250794.615384616,224.78846153846155,1104.5961538461538,252446.06274024936,8222524.609624369,569.9346483533574,960.5450711499212,3051356,6242167,-1189,-326,4669249,32321250,736,2400,no
1.0763149565122404e+16,1071372.648,8563836.464,-4350.536,-1146.584,845034.1565977909,5676487.932092084,3801.969371989783,2812.5583210698683,199716,1434723,-9869,-9138,3871046,23838922,991,2639,no
1.0763149832371026e+16,2775008.18699187,15113728.24390244,128.4471544715447,100.28455284552844,1480167.1140272173,5363590.968494176,1738.459593269387,1643.1367619178832,330489,4891568,-4561,-4745,5382479,27692569,3961,3329,no
