ts,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.0752646669471032e+16,992280.520661157,11016272.553719008,278.8347107438017,851.4297520661157,823538.8758031514,9005280.786799353,4329.433150631285,3070.375831572975,84327,868973,-9773,-5377,2775411,28637419,8429,9708,yes
1.0752691940898946e+16,2519915.836360024,13033568.507192347,718.861005619298,630.6520912972891,1229605.0413843086,7308576.791344595,1812.2062574370896,2523.88285001192,768854,2213222,-4061,-7093,4467175,27291811,3250,7065,yes
1.0752939886720978e+16,4208587.698645326,33973216.23088031,-644.9748528320233,43.37204014242627,3085550.892378482,20971022.65208626,4223.269691335899,3418.9463299893177,951388,3793512,-7784,-8790,10995167,69194624,7170,8335,yes
1.075313010547574e+16,2809188.9198178453,21002996.20125156,446.5273933323024,775.5338034266988,1546464.514307077,6474745.176641271,2798.050721953984,1684.8189307806576,672262,10344504,-4362,-3053,5491496,34588000,5278,4109,yes
1.0753257345572792e+16,5311698.544111341,48716649.81468079,-270.6096234481188,-153.43821740572423,3146656.033381402,25628316.303340223,3224.033039859222,1751.1586253271912,537028,5472406,-9302,-5028,12078937,110455607,4200,3182,yes
1.0753291205502594e+16,905456.0775193798,3523074.465116279,-2161.720930232558,-1646.5271317829458,396192.1755169101,1469870.3091010277,4073.19476113488,2745.662004865355,170858,503242,-9885,-9957,1453967,7528570,2542,3395,no
1.0753291452210496e+16,395893.088,2229759.536,-1157.304,-1571.92,85734.47957690556,872802.0778864449,3643.982313402069,4266.424087400172,167293,315256,-7398,-9593,692262,4415948,5383,9931,no
1.0753291793014754e+16,2016034.8515625,8509787.5859375,155.9765625,-420.515625,1403038.4052978528,5567245.425382716,2149.505302782585,1940.9799780895444,161495,1371336,-2800,-6808,4288631,22585105,8937,5247,no
1.0753292120509002e+16,2942992.717557252,15843140.45038168,-1718.2213740458014,-896.8473282442748,1210214.1980235137,4318209.802879468,3468.084009474166,1979.0732192825176,661997,6676638,-9425,-4380,4717399,23953510,1973,2155,no
1.0753292362940642e+16,704962.1085271317,5463920.80620155,699.4573643410853,847.5116279069767,830598.3427138369,6618752.742460324,3354.593334164534,1936.6365258010755,24372,203872,-9971,-5971,2575614,20476143,9726,4959,no
1.0753292478983366e+16,396340.4516129032,3479569.733870968,-3233.6693548387098,18.467741935483872,315543.9375962492,2271140.057456206,4898.000354752008,3307.759152161332,118353,906207,-9925,-8044,1541474,10948437,8562,9832,no
1.0753292721117022e+16,1286491.768,6539516.024,444.504,-1620.688,398540.6414771096,2476474.014275813,4372.749567978718,4759.400384800453,378240,1686473,-6179,-9982,1836369,13748685,8660,6891,no
