ts,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.0752646669471032e+16,992280.520661157,11016272.553719008,278.8347107438017,851.4297520661157,823538.8758031514,9005280.786799353,4329.433150631285,3070.375831572975,84327,868973,-9773,-5377,2775411,28637419,8429,9708,yes
1.0753294384194902e+16,2540719.6587301586,24311975.5,-703.2380952380952,-121.04761904761904,1360694.7056531154,9906766.224144973,2913.10911962754,1744.3902355018747,78345,10018102,-9951,-2977,5064301,47606962,4744,5661,yes
1.0754099240954664e+16,3903987.8342099073,27812387.97147605,-969.4431973855536,243.07457574924047,2678582.9327126727,11631720.624849545,2846.1257699196512,1896.796114470696,310627,2505313,-8057,-3598,9020282,48510605,4187,8320,yes
1.0754462044403102e+16,1999130.3548387096,10041333.427419355,-3084.0080645161293,895.1451612903226,1938563.89142822,8357932.643635469,3490.226927875108,2299.527072953195,103113,1536869,-9970,-4837,5319940,27493835,1318,8164,no
1.0754462331618682e+16,1790471.632,7764115.664,-2380.176,446.056,1114030.661347782,4363356.333310119,3592.089319386645,2919.872051173785,138579,322779,-9584,-6485,3338682,16987883,1583,8336,no
1.0754462776220514e+16,3246620.7398373983,14578617.93495935,617.2520325203252,-37.21951219512195,1299966.0173111074,3706496.048108821,1658.4135446683008,1223.775189205319,1211845,7666132,-6234,-3120,6059384,22115965,3985,3961,no
1.0754463048589258e+16,2266300.62601626,9530892.829268292,-1630.1626016260163,-1552.1463414634147,1536985.395050086,5975521.159656696,2564.5319049247137,4460.83847827158,174830,1865206,-7945,-9734,4116641,23166049,2537,9355,no
1.0754463148423348e+16,2212756.266129032,10057091.741935484,1598.0,1482.395161290323,1776696.783338389,6038355.68042828,2276.393653356258,2712.6591634200868,119251,909720,-3107,-2795,4870447,21052712,8639,9986,no
1.0754463354682398e+16,1344856.5476190476,10288102.746031746,-832.7380952380952,-1188.928571428571,726464.2740712372,4009148.013455141,5566.402910574939,3627.734180291762,134708,2810075,-9871,-8487,2343428,17669146,9636,9242,yes
1.075446385158913e+16,2164076.449612404,7076714.945736434,-984.7054263565892,1476.077519379845,1166767.4249746266,4952624.5337030105,1443.1564115415383,2924.815903961957,289086,379892,-5324,-8475,3488541,17119218,1379,9722,no
1.0754463913747604e+16,2317965.472,12295208.608,-36.464,490.464,1375841.1414098216,4511728.817776133,2169.7457876368244,1946.3460660360977,171692,1572793,-5701,-3131,4967884,21310291,3068,8583,no
1.0754463957812108e+16,2190780.423076923,11095760.138461538,-576.9153846153846,159.3,1326199.0818535765,6724194.078163547,4628.775455516387,3600.494622889661,538854,2028631,-9942,-5873,4389762,27073051,8543,8536,no
1.075446396480039e+16,1506832.5877862596,9337859.0,1607.3893129770993,1541.5648854961833,981325.33924458,3637650.393983804,4171.140522082879,3416.823272932007,52281,2535365,-6247,-3775,2998318,16191851,9974,9301,no
1.0754464850495086e+16,3267992.1,15898766.76153846,-188.8,-314.0230769230769,1733921.7747256998,7010934.310625767,2490.8935086265387,2246.5916871487025,152198,2986595,-8096,-7279,5315603,31639235,6641,5104,no
1.0754475516306454e+16,3263073.804123712,11489266.536082476,-52.824742268041234,286.8659793814433,1892348.671512444,5337439.731609178,3358.018699106381,3988.405732110853,624621,1926598,-6973,-8757,5671440,23322338,5162,6504,no
1.0754605546925588e+16,2853582.194029851,13659992.940298509,1358.5373134328358,953.4776119402984,1281621.647938979,3840572.4465323226,679.9935233282965,632.3280065160121,569193,3490036,365,-379,4586848,17564586,3385,2918,no
1.075525899851432e+16,2268002.279160138,12116004.545415765,-717.5594339990237,-482.7858992258457,866938.9269936861,8102423.255403669,2539.628435535981,2281.476697167499,832676,1945290,-6670,-6112,3952067,30056589,3029,6117,yes
1.075555717719894e+16,4307540.817360378,27527033.07444581,-534.8695207001097,-73.8380994617614,2881003.888870776,11339817.38953794,1743.3166706641184,1574.303305832954,512651,5615902,-4583,-2612,8817728,49473794,2244,4623,yes
1.0755644239145796e+16,3902337.6328235,27625988.65502307,-716.6223614085231,324.3290961447037,2684456.560965975,11581899.42989949,2743.8956217202303,2025.1069469102576,228345,2575352,-7697,-3791,9050017,48570830,4243,8825,yes
1.0757926355495616e+16,3618212.874015748,25774451.354330707,1488.0944881889764,535.7716535433071,2138398.4958968787,9534212.50946947,3658.754251591764,2067.2807389886057,636130,4110763,-6451,-2748,7518648,40395354,7429,5170,yes
1.0758155052893222e+16,6499881.5411882615,46421324.84023882,-1843.4168856493911,-422.66873119474457,2686370.4573602304,21285928.396691337,2305.1712143181376,2134.4530669376536,2293577,13110912,-6417,-4708,10533292,91085110,1729,4299,yes
1.0760070093524462e+16,4972388.056558313,37332256.0494713,-303.96624848207875,136.60765087244903,3184347.616050877,18109218.19615507,2018.289260731716,1575.7437499962325,861065,7226022,-5364,-3019,11064255,77143170,3506,4073,yes
1.0761484141229466e+16,3909267.952094328,25058101.2294069,-459.05113907539067,-651.3410161599368,2319076.050497238,12802295.944137834,1836.300252592044,2013.9393591494309,751263,3986441,-5496,-5163,8196701,53727155,2259,3341,yes
1.0761958795976144e+16,5214055.169616009,38456252.49033583,-225.56932300189249,34.61540933015786,3187815.601013194,17652317.34547142,2072.185678002414,1455.4153337977964,1034733,9171609,-5397,-2847,11439236,76713211,3641,3170,yes
1.0762669228848244e+16,4717386.436245031,37921505.62330527,-43.642889607214656,828.4523811724019,3754680.01416929,19575794.435599085,3548.3411098376146,2967.7208500775914,408733,4387808,-6045,-5004,12571999,74432740,6595,6674,yes
1.0763033298919312e+16,4064422.75,12250794.615384616,224.78846153846155,1104.5961538461538,252446.06274024936,8222524.609624369,569.9346483533574,960.5450711499212,3051356,6242167,-1189,-326,4669249,32321250,736,2400,no
1.0763149565122404e+16,1071372.648,8563836.464,-4350.536,-1146.584,845034.1565977909,5676487.932092084,3801.969371989783,2812.5583210698683,199716,1434723,-9869,-9138,3871046,23838922,991,2639,no
