ts,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.0752646669471032e+16,992280.520661157,11016272.553719008,278.8347107438017,851.4297520661157,823538.8758031514,9005280.786799353,4329.433150631285,3070.375831572975,84327,868973,-9773,-5377,2775411,28637419,8429,9708,yes
1.0753143513525344e+16,5571510.660099355,40474763.16168812,-1839.356576368707,-279.9820792022116,2603820.5435485085,16293590.126389826,2178.4892549268666,847.1041891126453,1011648,14577110,-7175,-1946,9583516,74163163,638,2105,yes
1.0753294384194902e+16,2540719.6587301586,24311975.5,-703.2380952380952,-121.04761904761904,1360694.7056531154,9906766.224144973,2913.10911962754,1744.3902355018747,78345,10018102,-9951,-2977,5064301,47606962,4744,5661,yes
1.075331211066689e+16,4471352.711762721,26858852.289959148,-859.0564349037245,265.38986220185035,2650262.6896927,9756272.639743697,2019.5164502148928,1372.2229391382266,484699,6700677,-5470,-3342,8623003,42407169,1710,4718,yes
1.0753487031217372e+16,2290124.4045230206,15535077.011681626,-990.0211769669796,-64.85666671735135,1656116.8347991183,8054659.095925583,3617.883607499331,2565.284446600921,493490,2678443,-8107,-8219,6058969,36293195,4438,4520,yes
1.0754416963327252e+16,2028811.2159427404,12441180.494817369,-1246.029798724423,-915.1955189925678,635400.2866564875,8330753.30956301,3129.5705681371146,2163.610560406588,747280,1872080,-8314,-6067,3597008,32068979,3345,5318,yes
1.0754462044403102e+16,1999130.3548387096,10041333.427419355,-3084.0080645161293,895.1451612903226,1938563.89142822,8357932.643635469,3490.226927875108,2299.527072953195,103113,1536869,-9970,-4837,5319940,27493835,1318,8164,no
1.0754462331618682e+16,1790471.632,7764115.664,-2380.176,446.056,1114030.661347782,4363356.333310119,3592.089319386645,2919.872051173785,138579,322779,-9584,-6485,3338682,16987883,1583,8336,no
1.0754462776220514e+16,3246620.7398373983,14578617.93495935,617.2520325203252,-37.21951219512195,1299966.0173111074,3706496.048108821,1658.4135446683008,1223.775189205319,1211845,7666132,-6234,-3120,6059384,22115965,3985,3961,no
1.0754463048589258e+16,2266300.62601626,9530892.829268292,-1630.1626016260163,-1552.1463414634147,1536985.395050086,5975521.159656696,2564.5319049247137,4460.83847827158,174830,1865206,-7945,-9734,4116641,23166049,2537,9355,no
1.0754463148423348e+16,2212756.266129032,10057091.741935484,1598.0,1482.395161290323,1776696.783338389,6038355.68042828,2276.393653356258,2712.6591634200868,119251,909720,-3107,-2795,4870447,21052712,8639,9986,no
1.0754463354682398e+16,1344856.5476190476,10288102.746031746,-832.7380952380952,-1188.928571428571,726464.2740712372,4009148.013455141,5566.402910574939,3627.734180291762,134708,2810075,-9871,-8487,2343428,17669146,9636,9242,yes
1.075446385158913e+16,2164076.449612404,7076714.945736434,-984.7054263565892,1476.077519379845,1166767.4249746266,4952624.5337030105,1443.1564115415383,2924.815903961957,289086,379892,-5324,-8475,3488541,17119218,1379,9722,no
1.0754463913747604e+16,2317965.472,12295208.608,-36.464,490.464,1375841.1414098216,4511728.817776133,2169.7457876368244,1946.3460660360977,171692,1572793,-5701,-3131,4967884,21310291,3068,8583,no
1.0754463957812108e+16,2190780.423076923,11095760.138461538,-576.9153846153846,159.3,1326199.0818535765,6724194.078163547,4628.775455516387,3600.494622889661,538854,2028631,-9942,-5873,4389762,27073051,8543,8536,no
1.075446396480039e+16,1506832.5877862596,9337859.0,1607.3893129770993,1541.5648854961833,981325.33924458,3637650.393983804,4171.140522082879,3416.823272932007,52281,2535365,-6247,-3775,2998318,16191851,9974,9301,no
1.0754464850495086e+16,3267992.1,15898766.76153846,-188.8,-314.0230769230769,1733921.7747256998,7010934.310625767,2490.8935086265387,2246.5916871487025,152198,2986595,-8096,-7279,5315603,31639235,6641,5104,no
1.0754475516306454e+16,3263073.804123712,11489266.536082476,-52.824742268041234,286.8659793814433,1892348.671512444,5337439.731609178,3358.018699106381,3988.405732110853,624621,1926598,-6973,-8757,5671440,23322338,5162,6504,no
1.0754605546925588e+16,2853582.194029851,13659992.940298509,1358.5373134328358,953.4776119402984,1281621.647938979,3840572.4465323226,679.9935233282965,632.3280065160121,569193,3490036,365,-379,4586848,17564586,3385,2918,no
1.0754703409205818e+16,3167666.262259904,26460333.291127592,-484.25645045198814,1300.2241440464695,1446157.16563688,12252480.918977026,3777.331157199728,3368.6148757850488,873306,7489243,-8981,-3263,5883381,45030858,6802,9180,yes
1.075493564338181e+16,6341005.28641043,42694691.44104038,-3294.307691259967,-1235.068191485938,3158823.2963054106,25209298.542725928,2425.238402512937,1587.8050934380556,1224476,7525216,-7568,-4387,10583480,100428897,324,343,yes
1.0755125381997304e+16,4154692.004672324,33553777.48221196,-710.9854040203486,-38.19051878827469,3012218.048928471,21106198.50873216,4272.969697872428,3452.754714048143,1005237,3718730,-7947,-9148,10810262,68695491,7189,8498,yes
1.07553318434713e+16,3404679.88207474,24152398.26319065,-2853.4892851569057,-80.26113226720558,2398611.890978679,10262199.1809023,2279.3357159122584,1426.4388832579614,247551,2958590,-8060,-3355,7703965,40183124,56,5054,yes
1.0755780155877994e+16,5661607.053386436,29339196.43788291,-251.7979226700385,172.36412421710008,2757176.480036858,15182004.43091794,1591.2459242965904,1828.9840815299349,1141200,3440796,-3836,-3444,10114412,63311694,2310,6884,yes
1.0756070988119302e+16,4423825.621946282,26320435.426734507,-1257.9569936898986,232.5119180323868,2921369.6008096333,10298020.661867987,2085.600080291013,1277.9987558884552,200186,5007728,-6634,-3400,9105291,41465952,951,5929,yes
1.075756550708982e+16,2338727.737440104,16950813.6835517,1235.447816977211,629.8053058621299,991910.8518867408,6402295.724803843,2719.47454009605,2176.005502846044,301663,4382050,-5031,-7034,4279920,30634874,5816,4880,yes
