ts,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.0752646669471032e+16,992280.520661157,11016272.553719008,278.8347107438017,851.4297520661157,823538.8758031514,9005280.786799353,4329.433150631285,3070.375831572975,84327,868973,-9773,-5377,2775411,28637419,8429,9708,yes
1.0753294384194902e+16,2540719.6587301586,24311975.5,-703.2380952380952,-121.04761904761904,1360694.7056531154,9906766.224144973,2913.10911962754,1744.3902355018747,78345,10018102,-9951,-2977,5064301,47606962,4744,5661,yes
1.0753996118857486e+16,4158253.8706621714,28446095.605467,-1799.8586414041783,-303.3937906033792,2777057.253633712,11669060.078668907,2614.225616235747,1142.8210404301262,791201,4106263,-7492,-2158,8767286,48839192,2758,3865,yes
1.0754063255994424e+16,5342040.364518407,35538009.43560535,-2015.7824649543631,-611.0061924827522,2552998.4855732988,14813211.64162294,3372.2489936542047,1306.095882502116,715380,9560562,-9775,-3103,9313560,63401121,3818,2725,yes
1.0754462044403102e+16,1999130.3548387096,10041333.427419355,-3084.0080645161293,895.1451612903226,1938563.89142822,8357932.643635469,3490.226927875108,2299.527072953195,103113,1536869,-9970,-4837,5319940,27493835,1318,8164,no
1.0754462331618682e+16,1790471.632,7764115.664,-2380.176,446.056,1114030.661347782,4363356.333310119,3592.089319386645,2919.872051173785,138579,322779,-9584,-6485,3338682,16987883,1583,8336,no
1.0754462776220514e+16,3246620.7398373983,14578617.93495935,617.2520325203252,-37.21951219512195,1299966.0173111074,3706496.048108821,1658.4135446683008,1223.775189205319,1211845,7666132,-6234,-3120,6059384,22115965,3985,3961,no
1.0754463048589258e+16,2266300.62601626,9530892.829268292,-1630.1626016260163,-1552.1463414634147,1536985.395050086,5975521.159656696,2564.5319049247137,4460.83847827158,174830,1865206,-7945,-9734,4116641,23166049,2537,9355,no
1.0754463148423348e+16,2212756.266129032,10057091.741935484,1598.0,1482.395161290323,1776696.783338389,6038355.68042828,2276.393653356258,2712.6591634200868,119251,909720,-3107,-2795,4870447,21052712,8639,9986,no
1.0754463354682398e+16,1344856.5476190476,10288102.746031746,-832.7380952380952,-1188.928571428571,726464.2740712372,4009148.013455141,5566.402910574939,3627.734180291762,134708,2810075,-9871,-8487,2343428,17669146,9636,9242,yes
1.075446385158913e+16,2164076.449612404,7076714.945736434,-984.7054263565892,1476.077519379845,1166767.4249746266,4952624.5337030105,1443.1564115415383,2924.815903961957,289086,379892,-5324,-8475,3488541,17119218,1379,9722,no
1.0754463913747604e+16,2317965.472,12295208.608,-36.464,490.464,1375841.1414098216,4511728.817776133,2169.7457876368244,1946.3460660360977,171692,1572793,-5701,-3131,4967884,21310291,3068,8583,no
1.0754463957812108e+16,2190780.423076923,11095760.138461538,-576.9153846153846,159.3,1326199.0818535765,6724194.078163547,4628.775455516387,3600.494622889661,538854,2028631,-9942,-5873,4389762,27073051,8543,8536,no
1.075446396480039e+16,1506832.5877862596,9337859.0,1607.3893129770993,1541.5648854961833,981325.33924458,3637650.393983804,4171.140522082879,3416.823272932007,52281,2535365,-6247,-3775,2998318,16191851,9974,9301,no
1.0754464850495086e+16,3267992.1,15898766.76153846,-188.8,-314.0230769230769,1733921.7747256998,7010934.310625767,2490.8935086265387,2246.5916871487025,152198,2986595,-8096,-7279,5315603,31639235,6641,5104,no
1.0754475516306454e+16,3263073.804123712,11489266.536082476,-52.824742268041234,286.8659793814433,1892348.671512444,5337439.731609178,3358.018699106381,3988.405732110853,624621,1926598,-6973,-8757,5671440,23322338,5162,6504,no
1.0754605546925588e+16,2853582.194029851,13659992.940298509,1358.5373134328358,953.4776119402984,1281621.647938979,3840572.4465323226,679.9935233282965,632.3280065160121,569193,3490036,365,-379,4586848,17564586,3385,2918,no
1.0754865126584656e+16,4371728.429477735,30582955.97474192,-1205.8922864828885,-517.1111448955928,2557636.6528059137,12246956.308632778,2933.1136907615623,2378.0733641656097,794659,5212391,-7649,-8895,8996916,53458611,3113,5278,yes
1.0756270766504698e+16,4160254.7031772574,32742016.749497432,-1251.4882844262866,-219.20664987825265,2670812.8752367906,13719279.886930916,2246.886780872127,1230.5899919601236,338198,4250969,-8786,-3144,8665918,64229865,2970,2566,yes
1.075684135179149e+16,4321016.389963854,28708754.42425559,-232.97763738712047,6.716966360006353,2709341.2775900005,14436235.45021692,1622.599190462404,1934.5677393252429,486939,3864651,-4052,-3457,9021883,64367510,3072,6931,yes
1.0757378636856424e+16,4898973.44311517,37037327.53644112,-356.4013431457409,165.97340974393458,3159198.546999586,18238504.32563913,1976.170558223316,1596.563817848254,811900,6704680,-5326,-3031,10871400,77078540,3382,4343,yes
1.0757559923741992e+16,2817917.264225054,20089853.82337555,1615.823205239309,868.0496181279132,1364506.3777316124,5692257.487415404,2889.272881496035,1750.6470144527257,722424,11101312,-3392,-3210,5274081,32682137,6958,3993,yes
1.0757926355495616e+16,3618212.874015748,25774451.354330707,1488.0944881889764,535.7716535433071,2138398.4958968787,9534212.50946947,3658.754251591764,2067.2807389886057,636130,4110763,-6451,-2748,7518648,40395354,7429,5170,yes
1.075792888075431e+16,4307565.416010417,27526881.636573546,-534.6610830210475,-73.80027458667439,2881021.016603371,11339763.138808943,1743.1731672645096,1574.374403015123,512605,5616151,-4583,-2612,8817737,49473898,2244,4623,yes
1.0760711703649566e+16,4115087.512385537,31870086.16219265,-696.3350497579456,-148.8359040224214,2840574.2161156544,19968733.41311325,3800.231542803249,3208.0768705972628,984892,3648775,-7312,-8533,10177283,67063113,6385,8507,yes
1.0760840659793452e+16,4053332.756273205,26897523.821722142,-383.7455396568904,-49.00758910689659,2658827.33765941,11070498.772421898,1803.3862066283696,1661.2809313852076,405968,6513073,-5011,-2733,8240300,49272050,2561,4891,yes
1.0762326829669292e+16,5699070.888503732,41332463.301517405,-822.6352388583707,-133.55725385311695,3036497.8636884075,19091735.516321912,2193.145634514597,1761.549313446757,1512687,10456385,-5797,-3652,11201927,82573173,3024,3709,yes
