ts,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.0752646669471032e+16,992280.520661157,11016272.553719008,278.8347107438017,851.4297520661157,823538.8758031514,9005280.786799353,4329.433150631285,3070.375831572975,84327,868973,-9773,-5377,2775411,28637419,8429,9708,yes
1.0753294384194902e+16,2540719.6587301586,24311975.5,-703.2380952380952,-121.04761904761904,1360694.7056531154,9906766.224144973,2913.10911962754,1744.3902355018747,78345,10018102,-9951,-2977,5064301,47606962,4744,5661,yes
1.0753608969708028e+16,3652537.979674426,25846156.175435703,1424.0434974272516,522.5281928730169,2136764.166205492,9511289.206597064,3589.663408294697,2047.83472936516,648523,4288535,-6330,-2771,7531545,40528363,7259,5077,yes
1.0754462044403102e+16,1999130.3548387096,10041333.427419355,-3084.0080645161293,895.1451612903226,1938563.89142822,8357932.643635469,3490.226927875108,2299.527072953195,103113,1536869,-9970,-4837,5319940,27493835,1318,8164,no
1.0754462331618682e+16,1790471.632,7764115.664,-2380.176,446.056,1114030.661347782,4363356.333310119,3592.089319386645,2919.872051173785,138579,322779,-9584,-6485,3338682,16987883,1583,8336,no
1.0754462776220514e+16,3246620.7398373983,14578617.93495935,617.2520325203252,-37.21951219512195,1299966.0173111074,3706496.048108821,1658.4135446683008,1223.775189205319,1211845,7666132,-6234,-3120,6059384,22115965,3985,3961,no
1.0754463048589258e+16,2266300.62601626,9530892.829268292,-1630.1626016260163,-1552.1463414634147,1536985.395050086,5975521.159656696,2564.5319049247137,4460.83847827158,174830,1865206,-7945,-9734,4116641,23166049,2537,9355,no
1.0754463148423348e+16,2212756.266129032,10057091.741935484,1598.0,1482.395161290323,1776696.783338389,6038355.68042828,2276.393653356258,2712.6591634200868,119251,909720,-3107,-2795,4870447,21052712,8639,9986,no
1.0754463354682398e+16,1344856.5476190476,10288102.746031746,-832.7380952380952,-1188.928571428571,726464.2740712372,4009148.013455141,5566.402910574939,3627.734180291762,134708,2810075,-9871,-8487,2343428,17669146,9636,9242,yes
1.075446385158913e+16,2164076.449612404,7076714.945736434,-984.7054263565892,1476.077519379845,1166767.4249746266,4952624.5337030105,1443.1564115415383,2924.815903961957,289086,379892,-5324,-8475,3488541,17119218,1379,9722,no
1.0754463913747604e+16,2317965.472,12295208.608,-36.464,490.464,1375841.1414098216,4511728.817776133,2169.7457876368244,1946.3460660360977,171692,1572793,-5701,-3131,4967884,21310291,3068,8583,no
1.0754463957812108e+16,2190780.423076923,11095760.138461538,-576.9153846153846,159.3,1326199.0818535765,6724194.078163547,4628.775455516387,3600.494622889661,538854,2028631,-9942,-5873,4389762,27073051,8543,8536,no
1.075446396480039e+16,1506832.5877862596,9337859.0,1607.3893129770993,1541.5648854961833,981325.33924458,3637650.393983804,4171.140522082879,3416.823272932007,52281,2535365,-6247,-3775,2998318,16191851,9974,9301,no
1.0754464850495086e+16,3267992.1,15898766.76153846,-188.8,-314.0230769230769,1733921.7747256998,7010934.310625767,2490.8935086265387,2246.5916871487025,152198,2986595,-8096,-7279,5315603,31639235,6641,5104,no
1.0754475516306454e+16,3263073.804123712,11489266.536082476,-52.824742268041234,286.8659793814433,1892348.671512444,5337439.731609178,3358.018699106381,3988.405732110853,624621,1926598,-6973,-8757,5671440,23322338,5162,6504,no
1.0754605546925588e+16,2853582.194029851,13659992.940298509,1358.5373134328358,953.4776119402984,1281621.647938979,3840572.4465323226,679.9935233282965,632.3280065160121,569193,3490036,365,-379,4586848,17564586,3385,2918,no
1.0754749023697748e+16,5372991.970137422,38671513.60243314,-1609.8836028455771,-190.3893160073405,2990419.6726762094,16748917.46430242,2657.78313660687,1192.7723291985865,750676,11987312,-7995,-2790,10472724,78140356,1683,2984,yes
1.075554872919614e+16,6621920.606309049,30204387.18559436,-363.73956383561807,279.82274161290087,2791328.328499389,15635601.57357987,1612.9783667865695,1668.6748748102202,1606412,3047606,-4186,-3400,10878712,62523257,1708,6353,yes
1.0756533583205272e+16,4857687.1253881,24140169.03211354,-990.7114218214437,-132.93774081582774,2531368.1872083475,9859912.91598109,2385.95862389298,1859.0791254146093,729538,5442587,-7827,-5072,8576867,42081827,1502,4565,yes
1.0757840247607882e+16,2026245.9016293683,12719371.719495451,-1057.0365789631376,-789.3927153652503,652918.7235862922,8239534.531793498,3129.1796827815183,2186.686222442447,712168,1914978,-8165,-6245,3620151,32019766,3505,5343,yes
1.0757873237145214e+16,4445737.933041399,27503143.37664745,-56.07555567940858,216.49235745423115,2098997.3418908087,8981567.23136952,1993.0811799319613,1598.4676078224172,934907,8396576,-3535,-3312,7829578,43601998,3339,2939,yes
1.0757926355495616e+16,3618212.874015748,25774451.354330707,1488.0944881889764,535.7716535433071,2138398.4958968787,9534212.50946947,3658.754251591764,2067.2807389886057,636130,4110763,-6451,-2748,7518648,40395354,7429,5170,yes
1.0758997241587282e+16,4190122.182852609,35803989.48135459,-582.7400191760095,746.8865671353446,2770368.7823873474,19467540.982889533,2526.351579630215,2050.815799138217,877084,7432958,-6791,-2362,9869201,81088773,3941,5542,yes
1.0760429729221208e+16,4296525.858554573,26342035.315746408,-1202.859647195131,214.80857927397875,2827769.3970410866,12691202.958451116,2549.938699622171,2104.184773293099,1048168,2705578,-6374,-2789,9191138,46404019,1576,8170,yes
1.0761469371229634e+16,6289180.917429146,49854715.44609977,-419.50097965597377,-206.21955405535496,2105524.724447107,24085576.16788592,1630.6923902913163,1048.9870968420273,2456517,12346585,-3363,-1848,9792923,81043496,1987,1710,yes
1.0761976713593798e+16,5912403.361638951,48293161.70595089,-1075.5327425279877,-326.7806178025996,3016621.510406193,24297735.49660537,2826.7174308542344,2008.8875575063464,1350431,8938904,-7823,-5091,11834371,105033200,3240,3798,yes
1.0763033298919312e+16,4064422.75,12250794.615384616,224.78846153846155,1104.5961538461538,252446.06274024936,8222524.609624369,569.9346483533574,960.5450711499212,3051356,6242167,-1189,-326,4669249,32321250,736,2400,no
