ts,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.0752646669471032e+16,992280.520661157,11016272.553719008,278.8347107438017,851.4297520661157,823538.8758031514,9005280.786799353,4329.433150631285,3070.375831572975,84327,868973,-9773,-5377,2775411,28637419,8429,9708,yes
1.0753294384194902e+16,2540719.6587301586,24311975.5,-703.2380952380952,-121.04761904761904,1360694.7056531154,9906766.224144973,2913.10911962754,1744.3902355018747,78345,10018102,-9951,-2977,5064301,47606962,4744,5661,yes
1.0754019063994924e+16,4144314.5997566255,25701027.446896493,-975.710158582713,-208.6350478028592,2475766.113524552,11291031.165807497,2255.9028156895374,1700.800536162449,439761,993313,-6002,-3596,9174794,41893293,1846,6996,yes
1.0754462044403102e+16,1999130.3548387096,10041333.427419355,-3084.0080645161293,895.1451612903226,1938563.89142822,8357932.643635469,3490.226927875108,2299.527072953195,103113,1536869,-9970,-4837,5319940,27493835,1318,8164,no
1.0754462331618682e+16,1790471.632,7764115.664,-2380.176,446.056,1114030.661347782,4363356.333310119,3592.089319386645,2919.872051173785,138579,322779,-9584,-6485,3338682,16987883,1583,8336,no
1.0754462776220514e+16,3246620.7398373983,14578617.93495935,617.2520325203252,-37.21951219512195,1299966.0173111074,3706496.048108821,1658.4135446683008,1223.775189205319,1211845,7666132,-6234,-3120,6059384,22115965,3985,3961,no
1.0754463048589258e+16,2266300.62601626,9530892.829268292,-1630.1626016260163,-1552.1463414634147,1536985.395050086,5975521.159656696,2564.5319049247137,4460.83847827158,174830,1865206,-7945,-9734,4116641,23166049,2537,9355,no
1.0754463148423348e+16,2212756.266129032,10057091.741935484,1598.0,1482.395161290323,1776696.783338389,6038355.68042828,2276.393653356258,2712.6591634200868,119251,909720,-3107,-2795,4870447,21052712,8639,9986,no
1.0754463354682398e+16,1344856.5476190476,10288102.746031746,-832.7380952380952,-1188.928571428571,726464.2740712372,4009148.013455141,5566.402910574939,3627.734180291762,134708,2810075,-9871,-8487,2343428,17669146,9636,9242,yes
1.075446385158913e+16,2164076.449612404,7076714.945736434,-984.7054263565892,1476.077519379845,1166767.4249746266,4952624.5337030105,1443.1564115415383,2924.815903961957,289086,379892,-5324,-8475,3488541,17119218,1379,9722,no
1.0754463913747604e+16,2317965.472,12295208.608,-36.464,490.464,1375841.1414098216,4511728.817776133,2169.7457876368244,1946.3460660360977,171692,1572793,-5701,-3131,4967884,21310291,3068,8583,no
1.0754463957812108e+16,2190780.423076923,11095760.138461538,-576.9153846153846,159.3,1326199.0818535765,6724194.078163547,4628.775455516387,3600.494622889661,538854,2028631,-9942,-5873,4389762,27073051,8543,8536,no
1.075446396480039e+16,1506832.5877862596,9337859.0,1607.3893129770993,1541.5648854961833,981325.33924458,3637650.393983804,4171.140522082879,3416.823272932007,52281,2535365,-6247,-3775,2998318,16191851,9974,9301,no
1.0754464850495086e+16,3267992.1,15898766.76153846,-188.8,-314.0230769230769,1733921.7747256998,7010934.310625767,2490.8935086265387,2246.5916871487025,152198,2986595,-8096,-7279,5315603,31639235,6641,5104,no
1.0754475516306454e+16,3263073.804123712,11489266.536082476,-52.824742268041234,286.8659793814433,1892348.671512444,5337439.731609178,3358.018699106381,3988.405732110853,624621,1926598,-6973,-8757,5671440,23322338,5162,6504,no
1.0754605546925588e+16,2853582.194029851,13659992.940298509,1358.5373134328358,953.4776119402984,1281621.647938979,3840572.4465323226,679.9935233282965,632.3280065160121,569193,3490036,365,-379,4586848,17564586,3385,2918,no
1.0755000055267044e+16,4165437.9731848994,27472061.62039337,-476.8870624738265,104.02517513353204,2815279.566552699,11400324.409244632,2043.183107757157,1793.112475375439,374002,4589162,-5497,-3116,8913011,49187805,2967,6331,yes
1.0755575380377346e+16,6381876.909084043,46356168.70008366,-1683.329102575535,-381.1226156954222,2691247.452778825,21373232.20523066,2369.688044864201,2070.951092443671,2148816,12509508,-6712,-4650,10473266,91270496,1860,4168,yes
1.0755869637205502e+16,2478259.5862389426,19640066.02312836,-383.5638389559101,1138.6843702139824,1007453.9328355066,7664768.080047961,4215.793574303061,3309.526332676438,704616,5893479,-8858,-4121,4100646,36469319,5039,8147,yes
1.0757926355495616e+16,3618212.874015748,25774451.354330707,1488.0944881889764,535.7716535433071,2138398.4958968787,9534212.50946947,3658.754251591764,2067.2807389886057,636130,4110763,-6451,-2748,7518648,40395354,7429,5170,yes
1.075795317979203e+16,3799857.332460387,28876675.0767142,-1245.0291654883815,-633.8937730922496,2331972.5935407085,12873811.262068264,3020.6368185969254,1761.1993982863364,879111,6678354,-7358,-4765,7532547,48367133,4679,2298,yes
1.0758015939282976e+16,5398088.157144406,36738969.55297278,-1769.9341991952288,-575.222960238898,2683271.0855054064,15533279.676439846,3662.881660549714,1380.3533019204688,677549,9726286,-9983,-3105,9795728,63918670,4599,2928,yes
1.0758048654205532e+16,5263889.104141323,29047489.171824697,-221.2956371931884,126.05564141542216,2743013.946615085,14981159.217321666,1589.3632755804426,1881.738199347156,947973,3589211,-3773,-3457,9794924,63633055,2550,7024,yes
1.0759666305708634e+16,6609301.910464393,30776711.763149623,-534.1633148019832,189.2938963643456,2766233.824843931,15650015.659926629,1815.430100068509,1647.6460375553684,1567634,3874068,-4655,-3376,10809593,62530690,1917,6103,yes
1.0759704425148388e+16,6500193.125719216,30293872.422660183,-396.9621717212747,260.80807645129767,2786944.297571699,15539280.988630747,1631.5036423927418,1648.2208334711622,1545777,3054316,-4385,-3389,10773010,62607733,1757,6181,yes
1.0760446454532652e+16,3583035.063204893,33496810.170915008,-993.5077203080456,1013.9757542425403,2550494.980592341,20535073.66401547,2256.1048709787524,2243.6371890832515,514563,3591810,-6626,-2399,8344566,80932316,3057,7658,yes
1.0760730568977938e+16,3820935.850377117,29761324.7211846,-531.3848236977215,-786.4370262872308,2087676.4838419145,12688522.552368596,2879.9751496872223,2289.264726705844,717166,9169048,-6659,-7659,7219212,49624185,4865,1528,yes
