ts,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.0752646669471032e+16,992280.520661157,11016272.553719008,278.8347107438017,851.4297520661157,823538.8758031514,9005280.786799353,4329.433150631285,3070.375831572975,84327,868973,-9773,-5377,2775411,28637419,8429,9708,yes
1.075287775275239e+16,2878081.1879829746,25044393.38640716,-1082.6610631487074,52.55656080854993,1631267.5252214256,11267433.249898797,2938.9202402938195,1558.1373973453594,330034,8618163,-9766,-2926,5730209,49278744,3901,4489,yes
1.0753294384194902e+16,2540719.6587301586,24311975.5,-703.2380952380952,-121.04761904761904,1360694.7056531154,9906766.224144973,2913.10911962754,1744.3902355018747,78345,10018102,-9951,-2977,5064301,47606962,4744,5661,yes
1.0754062042937154e+16,2425384.772606808,13297437.601535635,-860.1006729123717,-156.09456941609534,1566355.5740158537,7247945.6524322,2857.174884627779,2966.374352918044,420382,1526234,-7385,-9345,5702895,33983530,4120,7430,yes
1.0754462044403102e+16,1999130.3548387096,10041333.427419355,-3084.0080645161293,895.1451612903226,1938563.89142822,8357932.643635469,3490.226927875108,2299.527072953195,103113,1536869,-9970,-4837,5319940,27493835,1318,8164,no
1.0754462331618682e+16,1790471.632,7764115.664,-2380.176,446.056,1114030.661347782,4363356.333310119,3592.089319386645,2919.872051173785,138579,322779,-9584,-6485,3338682,16987883,1583,8336,no
1.0754462776220514e+16,3246620.7398373983,14578617.93495935,617.2520325203252,-37.21951219512195,1299966.0173111074,3706496.048108821,1658.4135446683008,1223.775189205319,1211845,7666132,-6234,-3120,6059384,22115965,3985,3961,no
1.0754463048589258e+16,2266300.62601626,9530892.829268292,-1630.1626016260163,-1552.1463414634147,1536985.395050086,5975521.159656696,2564.5319049247137,4460.83847827158,174830,1865206,-7945,-9734,4116641,23166049,2537,9355,no
1.0754463148423348e+16,2212756.266129032,10057091.741935484,1598.0,1482.395161290323,1776696.783338389,6038355.68042828,2276.393653356258,2712.6591634200868,119251,909720,-3107,-2795,4870447,21052712,8639,9986,no
1.0754463354682398e+16,1344856.5476190476,10288102.746031746,-832.7380952380952,-1188.928571428571,726464.2740712372,4009148.013455141,5566.402910574939,3627.734180291762,134708,2810075,-9871,-8487,2343428,17669146,9636,9242,yes
