ts,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.0752646669471032e+16,992280.520661157,11016272.553719008,278.8347107438017,851.4297520661157,823538.8758031514,9005280.786799353,4329.433150631285,3070.375831572975,84327,868973,-9773,-5377,2775411,28637419,8429,9708,yes
1.0753294384194902e+16,2540719.6587301586,24311975.5,-703.2380952380952,-121.04761904761904,1360694.7056531154,9906766.224144973,2913.10911962754,1744.3902355018747,78345,10018102,-9951,-2977,5064301,47606962,4744,5661,yes
1.0754163561398348e+16,1748973.4399638902,12729328.15227036,5.867264543937182,526.3232182925642,622129.9433048838,6634190.150726211,2574.5112148817384,3028.5005258040424,762308,1779002,-4610,-8555,2943060,27534462,4940,9297,yes
1.0754462044403102e+16,1999130.3548387096,10041333.427419355,-3084.0080645161293,895.1451612903226,1938563.89142822,8357932.643635469,3490.226927875108,2299.527072953195,103113,1536869,-9970,-4837,5319940,27493835,1318,8164,no
1.0754462331618682e+16,1790471.632,7764115.664,-2380.176,446.056,1114030.661347782,4363356.333310119,3592.089319386645,2919.872051173785,138579,322779,-9584,-6485,3338682,16987883,1583,8336,no
1.0754462776220514e+16,3246620.7398373983,14578617.93495935,617.2520325203252,-37.21951219512195,1299966.0173111074,3706496.048108821,1658.4135446683008,1223.775189205319,1211845,7666132,-6234,-3120,6059384,22115965,3985,3961,no
1.0754463048589258e+16,2266300.62601626,9530892.829268292,-1630.1626016260163,-1552.1463414634147,1536985.395050086,5975521.159656696,2564.5319049247137,4460.83847827158,174830,1865206,-7945,-9734,4116641,23166049,2537,9355,no
1.0754463148423348e+16,2212756.266129032,10057091.741935484,1598.0,1482.395161290323,1776696.783338389,6038355.68042828,2276.393653356258,2712.6591634200868,119251,909720,-3107,-2795,4870447,21052712,8639,9986,no
1.0754463354682398e+16,1344856.5476190476,10288102.746031746,-832.7380952380952,-1188.928571428571,726464.2740712372,4009148.013455141,5566.402910574939,3627.734180291762,134708,2810075,-9871,-8487,2343428,17669146,9636,9242,yes
1.075446385158913e+16,2164076.449612404,7076714.945736434,-984.7054263565892,1476.077519379845,1166767.4249746266,4952624.5337030105,1443.1564115415383,2924.815903961957,289086,379892,-5324,-8475,3488541,17119218,1379,9722,no
1.0754463913747604e+16,2317965.472,12295208.608,-36.464,490.464,1375841.1414098216,4511728.817776133,2169.7457876368244,1946.3460660360977,171692,1572793,-5701,-3131,4967884,21310291,3068,8583,no
1.0754463957812108e+16,2190780.423076923,11095760.138461538,-576.9153846153846,159.3,1326199.0818535765,6724194.078163547,4628.775455516387,3600.494622889661,538854,2028631,-9942,-5873,4389762,27073051,8543,8536,no
1.075446396480039e+16,1506832.5877862596,9337859.0,1607.3893129770993,1541.5648854961833,981325.33924458,3637650.393983804,4171.140522082879,3416.823272932007,52281,2535365,-6247,-3775,2998318,16191851,9974,9301,no
1.0754464850495086e+16,3267992.1,15898766.76153846,-188.8,-314.0230769230769,1733921.7747256998,7010934.310625767,2490.8935086265387,2246.5916871487025,152198,2986595,-8096,-7279,5315603,31639235,6641,5104,no
1.0754475516306454e+16,3263073.804123712,11489266.536082476,-52.824742268041234,286.8659793814433,1892348.671512444,5337439.731609178,3358.018699106381,3988.405732110853,624621,1926598,-6973,-8757,5671440,23322338,5162,6504,no
1.0754605546925588e+16,2853582.194029851,13659992.940298509,1358.5373134328358,953.4776119402984,1281621.647938979,3840572.4465323226,679.9935233282965,632.3280065160121,569193,3490036,365,-379,4586848,17564586,3385,2918,no
1.0755034886642454e+16,4366021.553892616,30389337.20514323,-1240.0193191908577,-485.05038057160107,2602232.1450744923,12495002.568144184,2977.07129393286,2413.336074343626,844037,4704018,-7621,-8771,9032617,53484128,3227,5707,yes
1.0756979362179742e+16,2509730.6550772823,9518564.195514722,2344.299691275496,1521.1359058188564,306927.2579003318,4937177.297528612,823.8874353167702,1113.3901025320554,1853065,4399350,353,-352,3128423,19681447,4080,3039,yes
1.0757119378240454e+16,1397038.326130048,13373819.44274872,-2981.132212506939,-230.52025116312407,841379.4109810767,5196035.817607521,2426.893350288198,2057.676315388528,605319,1404101,-9261,-9544,3192832,27744606,-673,1793,yes
1.0757535291993036e+16,3914348.9164356566,27876052.836022902,-1054.647510194102,204.6747070096733,2681243.6449095723,11643534.534827668,2858.211069758059,1840.451439426292,346643,2553853,-8110,-3502,9004140,48511049,4120,8040,yes
1.0757620747839192e+16,5700756.092714866,43659824.284845866,-280.4003876956151,-68.25479911098387,2714334.050044291,20727858.414049044,1898.575505855093,1297.0743796183529,1684460,10408811,-4480,-2450,10752862,79073540,2976,2561,yes
1.0757771611184042e+16,2332448.565553824,16373240.177599382,1016.7436398969356,561.7376780692491,1185825.5105382917,7180932.049518859,3009.3799066221763,2194.084714556615,235014,2573966,-6923,-7388,4599298,30525115,5534,4828,yes
1.0757926355495616e+16,3618212.874015748,25774451.354330707,1488.0944881889764,535.7716535433071,2138398.4958968787,9534212.50946947,3658.754251591764,2067.2807389886057,636130,4110763,-6451,-2748,7518648,40395354,7429,5170,yes
1.0759051417605134e+16,4341429.493281773,28655982.61765451,-850.7637081073161,-221.9955017387097,2810135.0169219114,12279506.60710847,2379.854938153648,2096.748417446619,735440,4513129,-5889,-5668,8986049,51646269,2881,5878,yes
1.0760791627404416e+16,3520253.340542567,26677407.47498435,-388.31626308527296,1077.6327051760672,1604318.2586421126,11268714.913599538,3285.995603569927,2906.157313234476,895893,7734676,-7526,-3137,6402667,44537721,5813,7716,yes
1.0761834022337736e+16,6864646.517281982,55913172.88773647,-555.5380777359547,-341.14583032380256,1510123.5635241277,27369344.935266685,1368.709021620206,806.3635857281648,3211571,14241682,-2272,-1259,8854125,82970067,1020,878,yes
1.0762813303335134e+16,3450364.602221051,26211097.89104804,-1507.1636517913637,270.4517723177317,2099469.1180520584,13040211.246668404,2849.812398778788,1323.7353226032262,670140,6543962,-9008,-2837,6880459,51482380,2645,2988,yes
