14572136695743043,14
14572136695743043,13
14594294077812057,62
14594294077812057,61
14594294077812057,64
14594294077812057,63
14594294077812057,66
14594294077812057,65
14594294077812057,68
14594294077812057,67
14599644268506029,38
14599644268506029,69
14599644268506029,40
14599644268506029,71
14599644268506029,74
14599644268506029,73
14599644268506029,44
14599644268506029,75
14628588520264795,14
14628588520264795,13
14628588520264795,16
14628588520264795,47
14628588520264795,88
14628588520264795,49
14628588520264795,52
14628588520264795,19
14634358996321765,54
14634358996321765,53
14634358996321765,24
14634358996321765,23
14634358996321765,58
14634358996321765,57
14634358996321765,28
14634358996321765,59
14675310421157402,62
14675310421157402,61
14675310421157402,64
14675310421157402,63
14675310421157402,66
14675310421157402,65
14675310421157402,68
14675310421157402,67
14677926644856243,38
14677926644856243,69
14677926644856243,40
14677926644856243,71
14677926644856243,74
14677926644856243,73
14677926644856243,44
14677926644856243,75
14683559841755767,62
14683559841755767,61
14705232522701432,14
14705232522701432,13
14705232522701432,16
14705232522701432,47
14705232522701432,88
14705232522701432,49
14705232522701432,52
14705232522701432,19
14709415840632191,54
14709415840632191,53
14709415840632191,24
14709415840632191,23
14709415840632191,58
14709415840632191,57
14709415840632191,28
14709415840632191,59
14738795161535978,62
14738795161535978,61
14738795161535978,64
14738795161535978,63
14738795161535978,66
14738795161535978,65
14738795161535978,68
14738795161535978,67
14755311954566308,54
14755311954566308,53
14755311954566308,24
14755311954566308,23
14755311954566308,58
14755311954566308,57
14755311954566308,28
14755311954566308,59
14766315153185102,62
14766315153185102,61
14766315153185102,64
14766315153185102,63
14766315153185102,66
14766315153185102,65
14766315153185102,68
14766315153185102,67
14772775517318384,38
14772775517318384,69
14772775517318384,40
14772775517318384,71
14772775517318384,74
14772775517318384,73
14772775517318384,44
14772775517318384,75
14779175465924031,62
14779175465924031,61
14779175465924031,64
14779175465924031,63
14779175465924031,66
14779175465924031,65
14779175465924031,68
14779175465924031,67
14779175465924031,74
14779175465924031,73
14779175465924031,44
14779175465924031,75
14810099505102740,16
14810099505102740,47
14810099505102740,88
14810099505102740,49
14811703076175215,52
14811703076175215,19
14811703076175215,54
14824345278186875,14
14824345278186875,13
14824345278186875,16
14824345278186875,47
14824345278186875,88
14824345278186875,49
14824345278186875,52
14824345278186875,19
14824345278186875,58
14824345278186875,57
14824345278186875,28
14824345278186875,59
14843790369061239,14
14843790369061239,13
14843790369061239,16
14843790369061239,47
14843790369061239,88
14843790369061239,49
14843790369061239,52
14843790369061239,19
14848973815135431,54
14848973815135431,53
14848973815135431,24
14848973815135431,23
14848973815135431,58
14848973815135431,57
14848973815135431,28
14848973815135431,59
14851766240540517,62
14851766240540517,61
14851766240540517,64
14851766240540517,63
14851766240540517,66
14851766240540517,65
14851766240540517,68
14851766240540517,38
14851766240540517,69
14851766240540517,40
