ts,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.0752646669471032e+16,992280.520661157,11016272.553719008,278.8347107438017,851.4297520661157,823538.8758031514,9005280.786799353,4329.433150631285,3070.375831572975,84327,868973,-9773,-5377,2775411,28637419,8429,9708,yes
1.0753294384194902e+16,2540719.6587301586,24311975.5,-703.2380952380952,-121.04761904761904,1360694.7056531154,9906766.224144973,2913.10911962754,1744.3902355018747,78345,10018102,-9951,-2977,5064301,47606962,4744,5661,yes
1.0754430015266546e+16,1292872.2598685848,11846206.37214288,60.52827097162785,675.5378208828929,662397.6486277399,7744785.007134587,3526.151430528923,3096.7866423545083,422841,1280106,-7256,-7119,2707299,28109847,6831,9701,yes
1.0754462044403102e+16,1999130.3548387096,10041333.427419355,-3084.0080645161293,895.1451612903226,1938563.89142822,8357932.643635469,3490.226927875108,2299.527072953195,103113,1536869,-9970,-4837,5319940,27493835,1318,8164,no
1.0754462331618682e+16,1790471.632,7764115.664,-2380.176,446.056,1114030.661347782,4363356.333310119,3592.089319386645,2919.872051173785,138579,322779,-9584,-6485,3338682,16987883,1583,8336,no
1.0754462776220514e+16,3246620.7398373983,14578617.93495935,617.2520325203252,-37.21951219512195,1299966.0173111074,3706496.048108821,1658.4135446683008,1223.775189205319,1211845,7666132,-6234,-3120,6059384,22115965,3985,3961,no
1.0754463048589258e+16,2266300.62601626,9530892.829268292,-1630.1626016260163,-1552.1463414634147,1536985.395050086,5975521.159656696,2564.5319049247137,4460.83847827158,174830,1865206,-7945,-9734,4116641,23166049,2537,9355,no
1.0754463148423348e+16,2212756.266129032,10057091.741935484,1598.0,1482.395161290323,1776696.783338389,6038355.68042828,2276.393653356258,2712.6591634200868,119251,909720,-3107,-2795,4870447,21052712,8639,9986,no
1.0754463354682398e+16,1344856.5476190476,10288102.746031746,-832.7380952380952,-1188.928571428571,726464.2740712372,4009148.013455141,5566.402910574939,3627.734180291762,134708,2810075,-9871,-8487,2343428,17669146,9636,9242,yes
1.075446385158913e+16,2164076.449612404,7076714.945736434,-984.7054263565892,1476.077519379845,1166767.4249746266,4952624.5337030105,1443.1564115415383,2924.815903961957,289086,379892,-5324,-8475,3488541,17119218,1379,9722,no
1.0754463913747604e+16,2317965.472,12295208.608,-36.464,490.464,1375841.1414098216,4511728.817776133,2169.7457876368244,1946.3460660360977,171692,1572793,-5701,-3131,4967884,21310291,3068,8583,no
1.0754463957812108e+16,2190780.423076923,11095760.138461538,-576.9153846153846,159.3,1326199.0818535765,6724194.078163547,4628.775455516387,3600.494622889661,538854,2028631,-9942,-5873,4389762,27073051,8543,8536,no
1.075446396480039e+16,1506832.5877862596,9337859.0,1607.3893129770993,1541.5648854961833,981325.33924458,3637650.393983804,4171.140522082879,3416.823272932007,52281,2535365,-6247,-3775,2998318,16191851,9974,9301,no
1.0754464850495086e+16,3267992.1,15898766.76153846,-188.8,-314.0230769230769,1733921.7747256998,7010934.310625767,2490.8935086265387,2246.5916871487025,152198,2986595,-8096,-7279,5315603,31639235,6641,5104,no
1.0754475516306454e+16,3263073.804123712,11489266.536082476,-52.824742268041234,286.8659793814433,1892348.671512444,5337439.731609178,3358.018699106381,3988.405732110853,624621,1926598,-6973,-8757,5671440,23322338,5162,6504,no
1.0754605546925588e+16,2853582.194029851,13659992.940298509,1358.5373134328358,953.4776119402984,1281621.647938979,3840572.4465323226,679.9935233282965,632.3280065160121,569193,3490036,365,-379,4586848,17564586,3385,2918,no
1.0755752021506346e+16,1258071.476774843,11264083.82177122,95.6548705496574,683.072693271349,936126.2783739564,8621098.90591992,4011.480469337895,3102.030519627777,139239,910986,-9308,-6122,3227235,29369708,7648,9634,yes
1.075576552142083e+16,3653165.138309939,33612877.97672003,-972.1471457133912,955.4067519595552,2589502.124465081,20413550.223705698,2198.144735147196,2197.7621708479014,506123,3498512,-6474,-2468,8440547,80518477,2995,7544,yes
1.0756962101899288e+16,2870725.972989848,22306583.896467343,-2408.607045070721,384.5184180271893,2078540.8818101543,8556200.308570353,2560.817122086841,1481.4757210265552,437839,6929655,-7588,-3011,6200233,37833773,1302,4092,yes
1.0757926355495616e+16,3618212.874015748,25774451.354330707,1488.0944881889764,535.7716535433071,2138398.4958968787,9534212.50946947,3658.754251591764,2067.2807389886057,636130,4110763,-6451,-2748,7518648,40395354,7429,5170,yes
1.0760652492844352e+16,1143217.9545670806,11917340.899480198,-977.4325133900488,435.65600054788297,829112.6136627401,7544386.14000546,3605.1042546580006,2682.2964746327084,282692,1070678,-9594,-6975,2930700,28298033,4941,6670,yes
1.0761662712323044e+16,2467632.802817793,12988964.061908493,751.9517829590667,645.2792546140472,1173212.8145060414,7297429.58749701,1879.0694622181693,2594.861358633361,773122,2189181,-3963,-7182,4334881,27305226,3560,7477,yes
1.0761976842748702e+16,2507847.0460228724,12956818.989367748,828.0178478446958,666.5360744595364,1229390.8082022162,7434051.929483186,1873.308985459722,2557.151301309615,752117,2196632,-4072,-6956,4454838,27320330,3549,7326,yes
1.0762106400324154e+16,2020251.6818381576,16012693.626376543,1205.1416790029534,741.1769243454344,902568.2233845098,7082335.061497879,3093.347886880312,2515.2065562739776,278642,2384083,-6334,-8528,3983447,31474958,5430,5838,yes
1.0762603510383372e+16,4148754.460314316,27034764.69825625,-256.67587806375013,-288.37789210222047,2476166.514293029,14497441.467959154,1702.4291295520152,2095.7080795567776,635096,3476067,-4409,-4489,8708563,62909787,2927,6061,yes
1.0763033298919312e+16,4064422.75,12250794.615384616,224.78846153846155,1104.5961538461538,252446.06274024936,8222524.609624369,569.9346483533574,960.5450711499212,3051356,6242167,-1189,-326,4669249,32321250,736,2400,no
1.0763149565122404e+16,1071372.648,8563836.464,-4350.536,-1146.584,845034.1565977909,5676487.932092084,3801.969371989783,2812.5583210698683,199716,1434723,-9869,-9138,3871046,23838922,991,2639,no
