ts,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.0752646669471032e+16,992280.520661157,11016272.553719008,278.8347107438017,851.4297520661157,823538.8758031514,9005280.786799353,4329.433150631285,3070.375831572975,84327,868973,-9773,-5377,2775411,28637419,8429,9708,yes
1.0752743252972076e+16,2136125.631139318,12082741.14778838,-509.4891946588394,126.89645216516249,1308064.579066614,7351934.21548005,2961.1073611514303,3206.6034169077784,320643,1049779,-7773,-8586,4719862,31788863,5071,9389,yes
1.0753294384194902e+16,2540719.6587301586,24311975.5,-703.2380952380952,-121.04761904761904,1360694.7056531154,9906766.224144973,2913.10911962754,1744.3902355018747,78345,10018102,-9951,-2977,5064301,47606962,4744,5661,yes
1.0753298733308922e+16,4308148.47384272,31905305.062041,-995.2283938123444,-81.60429315290652,2707997.526455283,13804758.742049582,1965.1031806422743,1279.88845930809,453878,3175145,-7965,-3187,8869543,64128943,2646,3076,yes
1.0753467407714312e+16,3554102.480284985,26673022.12344297,-1294.7821352520702,318.13287178646823,2263163.840021447,12611853.280977037,2915.1775756316983,1574.5619099569865,512210,5026314,-8909,-3229,7574867,50489707,3321,5155,yes
1.0753500677657616e+16,3758695.6373248384,25702014.65271715,795.7517503972399,267.911638772801,2202891.96393495,9888057.549008977,3198.852820558531,1910.1959101686105,506316,3058880,-6245,-3081,8001534,40420051,5813,5537,yes
1.0753656743551014e+16,1182456.0902209391,11541347.318021728,140.7186346609779,740.1480904943834,721589.5516519012,8207802.108717553,3821.220386567231,3087.085176268066,298494,1129084,-8181,-6479,2732318,28303639,7418,9703,yes
1.0754403540502536e+16,4161224.4524465343,27887620.903747123,-2022.466914880389,-167.0641319728503,2759478.9428551267,12234724.821719658,2916.9881299703884,1393.6085151609338,1007701,2929456,-8113,-2258,8930902,47548383,2444,5434,yes
1.0754462044403102e+16,1999130.3548387096,10041333.427419355,-3084.0080645161293,895.1451612903226,1938563.89142822,8357932.643635469,3490.226927875108,2299.527072953195,103113,1536869,-9970,-4837,5319940,27493835,1318,8164,no
1.0754462331618682e+16,1790471.632,7764115.664,-2380.176,446.056,1114030.661347782,4363356.333310119,3592.089319386645,2919.872051173785,138579,322779,-9584,-6485,3338682,16987883,1583,8336,no
1.0754462776220514e+16,3246620.7398373983,14578617.93495935,617.2520325203252,-37.21951219512195,1299966.0173111074,3706496.048108821,1658.4135446683008,1223.775189205319,1211845,7666132,-6234,-3120,6059384,22115965,3985,3961,no
1.0754463048589258e+16,2266300.62601626,9530892.829268292,-1630.1626016260163,-1552.1463414634147,1536985.395050086,5975521.159656696,2564.5319049247137,4460.83847827158,174830,1865206,-7945,-9734,4116641,23166049,2537,9355,no
1.0754463148423348e+16,2212756.266129032,10057091.741935484,1598.0,1482.395161290323,1776696.783338389,6038355.68042828,2276.393653356258,2712.6591634200868,119251,909720,-3107,-2795,4870447,21052712,8639,9986,no
1.0754463354682398e+16,1344856.5476190476,10288102.746031746,-832.7380952380952,-1188.928571428571,726464.2740712372,4009148.013455141,5566.402910574939,3627.734180291762,134708,2810075,-9871,-8487,2343428,17669146,9636,9242,yes
1.075446385158913e+16,2164076.449612404,7076714.945736434,-984.7054263565892,1476.077519379845,1166767.4249746266,4952624.5337030105,1443.1564115415383,2924.815903961957,289086,379892,-5324,-8475,3488541,17119218,1379,9722,no
1.0754463913747604e+16,2317965.472,12295208.608,-36.464,490.464,1375841.1414098216,4511728.817776133,2169.7457876368244,1946.3460660360977,171692,1572793,-5701,-3131,4967884,21310291,3068,8583,no
1.0754463957812108e+16,2190780.423076923,11095760.138461538,-576.9153846153846,159.3,1326199.0818535765,6724194.078163547,4628.775455516387,3600.494622889661,538854,2028631,-9942,-5873,4389762,27073051,8543,8536,no
1.075446396480039e+16,1506832.5877862596,9337859.0,1607.3893129770993,1541.5648854961833,981325.33924458,3637650.393983804,4171.140522082879,3416.823272932007,52281,2535365,-6247,-3775,2998318,16191851,9974,9301,no
1.0754464850495086e+16,3267992.1,15898766.76153846,-188.8,-314.0230769230769,1733921.7747256998,7010934.310625767,2490.8935086265387,2246.5916871487025,152198,2986595,-8096,-7279,5315603,31639235,6641,5104,no
1.0754475516306454e+16,3263073.804123712,11489266.536082476,-52.824742268041234,286.8659793814433,1892348.671512444,5337439.731609178,3358.018699106381,3988.405732110853,624621,1926598,-6973,-8757,5671440,23322338,5162,6504,no
1.0754605546925588e+16,2853582.194029851,13659992.940298509,1358.5373134328358,953.4776119402984,1281621.647938979,3840572.4465323226,679.9935233282965,632.3280065160121,569193,3490036,365,-379,4586848,17564586,3385,2918,no
1.0754654934039034e+16,4340379.834255772,29796373.752822723,-1324.8885510623918,-379.350096396925,2727550.752263828,13166484.915380895,3095.972270885858,2504.0450725715164,968684,3244674,-7549,-8330,9132453,53455711,3566,6965,yes
1.075536457671728e+16,4169413.283072056,29002714.115268458,-1109.6672122553884,-112.12454541430628,2706883.9656967768,12589575.407804122,2991.9998295759738,2336.1684903535856,690694,2924348,-7684,-6683,9107116,51634103,3862,7742,yes
1.0755447499612354e+16,2504971.138762868,18933791.259936623,1593.903416079691,895.0603116443938,1152618.2041079483,6077628.408516863,2982.667373014258,2022.499273174692,601206,8584639,-4085,-4965,4727025,32510812,6534,4656,yes
1.0755645850894502e+16,4472286.990162163,26910834.79228756,-806.6547399652198,260.8149700760853,2610606.1944819447,9698877.464624844,2012.0439194387209,1386.874478750721,517978,6836620,-5322,-3341,8567157,42503572,1813,4583,yes
1.0756810099370248e+16,2403708.6729337974,31546049.347657368,-1353.646150055538,1998.877910367386,1894317.1118253805,22581245.33527396,3231.480379543136,3015.415820765581,656739,5162731,-9180,-1236,6730125,87901892,4096,9564,yes
1.075776335075987e+16,4768878.695388221,38210044.815369286,15.53032534716968,837.7118153097779,3805609.560033365,19536617.88189385,3662.734838975604,3019.9153618813425,428965,4701469,-6113,-5094,12817490,74352239,6861,6569,yes
1.0757926355495616e+16,3618212.874015748,25774451.354330707,1488.0944881889764,535.7716535433071,2138398.4958968787,9534212.50946947,3658.754251591764,2067.2807389886057,636130,4110763,-6451,-2748,7518648,40395354,7429,5170,yes
1.0758671955353628e+16,1430299.7306755737,13229938.170969106,-2416.9394877028108,-83.87509130054082,768065.4285863173,5451669.802055689,2493.336618769407,2276.6506236441555,636467,1458246,-8355,-9417,3069082,27714220,533,3405,yes
1.0758769277460352e+16,1656669.8928879933,11260226.969422964,-1138.6539296306148,-569.4561811905191,662428.6136511929,8793632.819785984,3568.336804757146,2439.66609536939,588792,1404112,-9202,-5394,3242213,30933712,4820,6861,yes
1.0759218961269152e+16,5815071.89024059,29451755.62229932,-263.5676410678841,190.2328771150063,2762641.284643085,15259503.266451996,1591.9723697050156,1808.62819339471,1215759,3383528,-3861,-3439,10237691,63187692,2217,6831,yes
1.0759512937877144e+16,3661982.667902967,26490224.703885075,-1223.4721619947131,196.9891777154589,2291131.3781023105,12619102.408425944,2549.6217484729614,1401.047632790115,621254,6381432,-7830,-2801,7347296,51025725,2529,3410,yes
1.0761003766693718e+16,6161082.525853423,42236220.32381283,-3055.5265947451844,-1130.923862411144,3209173.971702498,24711471.42052816,2563.325708995008,1611.5728023998363,1030152,6952992,-8154,-4530,10601617,100559103,641,607,yes
1.0761625943155716e+16,2867434.3293472705,32312465.125128247,-1211.4690276738086,1611.6083812179668,2152469.729097722,21775087.49454846,2847.5246815724663,2711.74158888285,600679,4543810,-8175,-1694,7365176,85155090,3688,8815,yes
1.0762335366247474e+16,4239637.707397138,26865053.933051206,-1605.643836117338,85.18468314707542,2794443.4848698145,12633625.192208609,2779.4209886169847,1862.2860096295549,1083286,2516352,-7265,-2587,9119900,46579138,1869,7385,yes
1.076279640387673e+16,3331842.6892796727,26335944.06139504,-606.8337999619747,1260.8114199148336,1637055.6525356933,11898056.75560068,3573.615041741361,3114.73120123146,778700,7131786,-8798,-3099,6305042,44378889,5994,9089,yes
1.0763033298919312e+16,4064422.75,12250794.615384616,224.78846153846155,1104.5961538461538,252446.06274024936,8222524.609624369,569.9346483533574,960.5450711499212,3051356,6242167,-1189,-326,4669249,32321250,736,2400,no
1.0763149565122404e+16,1071372.648,8563836.464,-4350.536,-1146.584,845034.1565977909,5676487.932092084,3801.969371989783,2812.5583210698683,199716,1434723,-9869,-9138,3871046,23838922,991,2639,no
1.0763149832371026e+16,2775008.18699187,15113728.24390244,128.4471544715447,100.28455284552844,1480167.1140272173,5363590.968494176,1738.459593269387,1643.1367619178832,330489,4891568,-4561,-4745,5382479,27692569,3961,3329,no
1.0763150449034334e+16,4753246.1869918695,38211975.54471545,22.11382113821138,867.6260162601626,3826637.1038232185,19604964.024497498,3721.0119331454302,3077.2859486582347,407202,4549246,-6138,-5175,12863779,74238756,6976,6694,yes
1.0763150551550868e+16,1678687.822580645,9215341.741935484,-743.6612903225806,-806.758064516129,806777.2278403075,4464878.070532495,2182.908587321788,1644.375693284884,238884,3474313,-5238,-5306,3163558,21316381,5706,3008,no
1.07631507224225e+16,589672.893129771,3776008.129770992,2724.6030534351144,1788.473282442748,442840.060873766,2904535.594117921,6304.674034981921,5631.808832704359,23201,78758,-9842,-9886,1918837,12471626,9454,9821,no
1.0763150861959944e+16,4108294.536585366,31276089.300813008,-918.1951219512196,112.42276422764228,2919852.520293331,14897846.310568815,3211.4566932722128,1668.42290805817,479055,3325979,-7848,-5233,8884801,61003586,3937,5734,no
1.0763150885963468e+16,2878604.4307692307,15656594.86923077,744.8923076923077,547.3,1521516.928636146,6516562.322857797,3453.318512388104,2917.1530127848964,245286,1813534,-7712,-4059,5315077,27950591,8727,9278,no
1.0763151035858806e+16,1866886.8306451607,8003236.95967742,-319.8709677419355,-254.1129032258065,1073994.4299972197,4630971.923272864,4176.870622200002,3312.359000735103,187139,388909,-9074,-8599,3541307,18284426,6849,7236,no
1.076315128465812e+16,4605094.032520325,30773951.219512194,-1480.739837398374,-637.1138211382114,3125321.6146521857,15968838.223109895,2722.829082121967,2387.9891643878204,470431,4323642,-9725,-9929,9727820,56374827,1689,6389,no
1.0763151859064204e+16,1693808.544,12260595.48,-2405.552,-267.28,1307084.791660875,7010219.9352593655,2178.3685055712026,2002.842091918704,79481,975162,-6728,-3950,4460318,27981090,7268,9045,no
1.0763151978299844e+16,2069434.3893129767,10879814.885496182,1586.6335877862596,990.290076335878,1060519.311469923,5937134.64202057,3546.515646932931,3387.0655338497763,538417,1035186,-7671,-5974,3620356,23775676,6901,9589,no
1.0763152093060538e+16,2117125.2461538464,11566359.346153846,-288.4692307692308,-573.3538461538461,1587632.0098332595,7499984.443694903,3463.342448798641,1863.8816746451787,28653,850990,-8286,-9561,4575829,25381994,9903,4165,no
1.0763152109806628e+16,2577105.306451613,16566603.862903226,-1952.0887096774195,123.0725806451613,1285625.8369067882,5463274.326840365,4482.364596301872,2431.7203190614614,669857,7338290,-9644,-3286,5568659,27292274,3319,4335,no
1.076315231975599e+16,2204790.496124031,13900663.379844962,-860.1705426356589,415.6744186046512,1379886.4161052925,7782647.498587883,4160.148750578275,2454.587373555605,320365,1960801,-9625,-3584,4690894,31055823,6387,5460,no
1.0763207823588676e+16,3962394.948453608,18563139.19587629,302.0412371134021,521.3298969072165,1569530.3568586167,7271328.666514101,1276.1751930208436,2116.690211753804,611715,5183937,-3694,-3890,5909356,32918512,2912,5478,no
1.0763675057062882e+16,3774240.406296048,25693999.35058972,719.1422955832941,238.27225848049733,2210028.3274089373,9927211.387257071,3147.963577447545,1892.8140811429669,491951,2942486,-6222,-3118,8054967,40422784,5635,5578,yes
1.0764407784725018e+16,3539600.223825716,25484287.597164795,845.7256998561039,490.3208236869873,2170703.430755885,9577873.23246836,3519.2951288246177,1987.2510197186216,596915,4174166,-6813,-2774,7423940,40348182,6456,5049,yes
1.0764548727045678e+16,3375368.8256940483,26541188.41841,-427.4069208995261,1209.2811015514408,1530256.9435356325,11616294.082656836,3491.9775860926684,3105.960256149067,887934,7605131,-8147,-3107,6186057,44655833,6213,8449,yes
1.0764930516372634e+16,2646584.3137027314,17617359.26900086,1168.1789604127548,489.6324751195805,1098674.7590407412,5781964.80050238,2357.8519690077583,1908.2043146428248,327917,6105823,-3905,-5752,4610287,29948504,6092,4189,yes
1.0765001515310798e+16,2773555.5625,9961539.925,1573.3,1554.7875,284731.24693428987,4922184.450762177,646.5421638379458,967.5793585187964,2132308,4714597,422,9,3353729,19610266,2974,2545,yes
1.0765343237510924e+16,3891179.9886726863,27733688.687608022,-864.1179375545935,290.54255030538195,2675293.8949370435,11617116.86716346,2831.186533821644,1966.446550505283,266104,2445310,-7993,-3718,9040235,48510055,4271,8667,yes
1.0765369026951936e+16,5202916.262711846,35208855.0179836,-1925.8069771308951,-564.8821268114757,2566868.023576679,14684430.020904604,3239.7672652139795,1297.2070547337728,670977,8935497,-9659,-3108,9237317,63498684,3718,2706,yes
1.0765615771364006e+16,4194561.1490979,33792000.07158975,-800.24226062059,117.59875809244198,2919976.95308224,20252980.163177066,2935.1557505766214,2592.6283937894013,748516,3067803,-6556,-6301,9879895,72391568,4690,7573,yes
1.076764937550783e+16,1822753.878787879,11370649.717171716,-566.8686868686868,348.7676767676768,1322066.754030306,7624329.311829873,1769.1106934972208,1190.182440381947,183460,1443919,-7467,-1686,3858671,23244335,1874,3439,no
1.076768474159485e+16,2228666.512,14049756.296,-1509.736,-62.072,1318499.3126479525,4877341.820275035,4037.756889149094,2451.803556620731,312168,4257190,-9448,-3131,4328019,22183604,4579,5675,no
